#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,1B%,2B%,3B%,HR%,real_1B%,real_2B%,real_3B%,real_HR%,HIP,real_HIP
45,Steven Kwan,CLE,140,479.4146341,540,129.9512195,100.9756098,22.82926829,4.390243902,1.756097561,60.58536585,43.90243902,49.17073171,1.756097561,50.92682927,4.390243902,4.390243902,2.634146341,15.80487805,4.390243902,11.41463415,0.27,0.341503268,0.347985348,0.689488616,0.297352342,9.430894309,9.105691057,480,540,140,107,16,3,14,83,44,53,0,51,5,0,2,12,5,7,0.292,0.368,0.425,0.793,0.304,9.4,9.8,0.7876712332942585,0.17808219177686818,0.03424657534230546,0.0032520325203703,0.8492063492063492,0.12698412698412698,0.023809523809523808,0.0259259259259259,128.19512193900002,126
46,CJ Abrams,WSN,147,552.8972268,602,140.4339315,92.3132137,27.49755302,3.92822186,16.6949429,76.60032626,59.90538336,31.42577488,1.96411093,111.954323,10.80261011,3.92822186,2.946166395,34.37194127,7.856443719,26.51549755,0.254,0.304918033,0.408525755,0.713443788,0.288990826,18.59706362,5.220228385,541,602,133,78,29,6,20,79,65,40,3,128,16,4,1,31,12,19,0.246,0.314,0.433,0.747,0.285,21.3,6.6,0.74603174589064,0.2222222222042633,0.03174603174346618,0.0277324632890365,0.6902654867256637,0.25663716814159293,0.05309734513274336,0.0332225913621262,123.7389886,113
47,Aaron Judge,NYY,140,580.9150327,704,162.1960784,79.37254902,28.75816993,1.150326797,52.91503268,118.4836601,128.8366013,112.7320261,11.50326797,190.9542484,5.751633987,3.450980392,0.0,8.052287582,3.450980392,4.60130719,0.279,0.399345336,0.605940594,1.00528593,0.320945946,27.12418301,16.0130719,559,704,180,85,36,1,58,122,144,133,20,171,9,2,0,10,0,10,0.322,0.458,0.701,1.159,0.367,24.3,18.9,0.726315789687522,0.2631578947705553,0.010526315788992066,0.0751633986931818,0.6967213114754098,0.29508196721311475,0.00819672131147541,0.0823863636363636,109.28104572000001,122
48,Anthony Santander,BAL,140,597.630719,665,144.5179739,81.49509804,29.33823529,1.086601307,32.59803922,81.49509804,94.53431373,54.33006536,2.173202614,140.1715686,8.692810458,4.346405229,1.086601307,2.173202614,1.086601307,1.086601307,0.242,0.312091503,0.458181818,0.770273321,0.260759494,21.07843137,8.169934641,595,665,140,69,25,2,44,91,102,58,3,129,7,5,0,2,0,2,0.235,0.308,0.506,0.814,0.225,19.4,8.7,0.7281553395559935,0.26213592220084386,0.009708737858959588,0.049019607849624,0.71875,0.2604166666666667,0.020833333333333332,0.0661654135338345,111.91993467999998,96
49,Gunnar Henderson,BAL,143,637.8036007,719,167.0998363,97.6710311,35.30278232,4.707037643,29.41898527,100.0245499,94.14075286,70.60556465,2.353518822,182.3977087,5.883797054,4.707037643,1.176759411,14.12111293,3.530278232,10.5908347,0.261,0.338788871,0.470479705,0.809268576,0.319672131,25.36824877,9.819967267,630,719,177,102,31,7,37,118,92,78,1,159,7,4,0,21,4,17,0.281,0.364,0.529,0.893,0.32,22.1,10.8,0.7094017096009811,0.2564102564437788,0.034188034194924895,0.0409165302781641,0.7285714285714285,0.22142857142857142,0.05,0.0514603616133518,137.68085102999999,140
50,Ezequiel Tovar,COL,145,646.0883797,695,176.309329,116.0229133,36.39934534,4.549918167,19.33715221,87.58592471,79.62356792,35.26186579,1.137479542,164.9345336,5.687397709,4.549918167,3.412438625,17.06219313,5.687397709,11.37479542,0.273,0.314144737,0.433098592,0.747243328,0.336585366,23.73158756,5.073649755,655,695,176,101,45,4,26,83,78,23,1,200,4,7,5,6,5,1,0.269,0.295,0.469,0.763,0.344,28.8,3.3,0.7391304349127896,0.23188405795439568,0.02898550724111418,0.027823240589928,0.6733333333333333,0.3,0.02666666666666667,0.037410071942446,156.97217679,150
51,Shohei Ohtani,LAD,139,621.0479339,731,181.2396694,94.2446281,36.24793388,3.624793388,47.12231405,129.2842975,124.4512397,97.86942149,13.29090909,165.5322314,6.041322314,4.833057851,1.208264463,28.99834711,9.666115702,19.3322314,0.293,0.390728477,0.589494163,0.98022264,0.324561404,22.6446281,13.38842975,636,731,197,98,38,7,54,134,130,81,10,162,6,5,0,59,4,55,0.31,0.39,0.646,1.036,0.336,22.2,11.1,0.7027027028236134,0.27027027028236134,0.027027027028236134,0.0644628099179206,0.6853146853146853,0.26573426573426573,0.04895104895104895,0.0738714090287277,134.11735535,143
52,Ty France,SEA,144,476.4427861,535,119.7761194,84.28689884,22.18076285,0.0,12.4212272,56.7827529,56.7827529,34.60199005,0.887230514,88.72305141,19.51907131,3.548922056,0.887230514,0.0,0.0,0.0,0.251,0.325581395,0.374301676,0.699883071,0.283372365,16.58374793,6.467661692,479,535,112,75,24,0,13,46,51,38,0,114,13,5,0,1,1,0,0.234,0.305,0.365,0.67,0.277,21.3,7.1,0.7851239669914177,0.20661157023638652,0.0,0.0232172471028037,0.7575757575757576,0.24242424242424243,0.0,0.0242990654205607,107.3548922,99
53,Adley Rutschman,BAL,143,548.9767442,638,149.4318937,97.50166113,29.6744186,2.119601329,19.07641196,81.60465116,75.24584718,78.42524917,3.179401993,99.62126246,5.299003322,4.239202658,1.059800664,3.179401993,1.059800664,2.119601329,0.271,0.366056572,0.436293436,0.802350009,0.3,15.61461794,12.2923588,571,638,143,102,21,1,19,68,79,58,3,103,2,7,0,1,0,1,0.25,0.318,0.391,0.709,0.272,16.1,9.1,0.7479674796068151,0.22764227636538517,0.016260162600815226,0.0299003322257053,0.8225806451612904,0.1693548387096774,0.008064516129032258,0.0297805642633228,130.35548174,124
54,Michael Harris II,ATL,147,432.5249169,470,121.7940199,77.2923588,24.9833887,3.122923588,16.39534884,70.26578073,57.77408638,29.66777409,2.342192691,96.02990033,4.684385382,2.342192691,0.780730897,20.29900332,3.903654485,16.39534884,0.281,0.332778702,0.467509025,0.800287727,0.326876513,20.43189369,6.312292359,440,470,116,83,14,3,16,58,48,23,1,94,4,3,0,10,6,4,0.264,0.304,0.418,0.722,0.3,20.0,4.9,0.7333333335483898,0.23703703707779938,0.029629629639468816,0.0348837209361702,0.83,0.14,0.03,0.0340425531914893,105.39867106,100
55,Luis Robert Jr.,CHW,143,389.7009967,425,103.0730897,60.71428571,21.17940199,1.411960133,19.76744186,59.30232558,55.77242525,25.41528239,2.117940199,110.8388704,6.353820598,2.823920266,0.705980066,13.41362126,4.235880399,9.177740864,0.265,0.317803661,0.47826087,0.79606453,0.318059299,26.07973422,5.980066445,393,425,88,55,19,0,14,47,35,28,2,141,2,1,0,23,6,17,0.224,0.278,0.379,0.657,0.31,33.2,6.6,0.7288135592752387,0.2542372880969363,0.016949152543797086,0.0465116279058823,0.7432432432432432,0.25675675675675674,0.0,0.0329411764705882,83.30564783999999,74
56,Lane Thomas,WSN,141,479.7607973,528,117.5282392,72.79734219,25.43521595,2.631229236,16.66445183,64.90365449,58.7641196,38.59136213,0.0,129.807309,6.139534884,2.631229236,0.877076412,14.03322259,3.508305648,10.52491694,0.245,0.3078203,0.413162706,0.720983005,0.300261097,24.58471761,7.3089701,472,528,112,68,26,3,15,65,63,44,1,137,7,5,0,32,14,18,0.237,0.309,0.4,0.709,0.298,25.9,8.3,0.7217391304468522,0.25217391308830844,0.026086956524325484,0.0315614617992424,0.7010309278350515,0.26804123711340205,0.030927835051546393,0.0284090909090909,100.86378737,97
57,Ha-Seong Kim,SDP,145,414.4758735,470,100.8818636,66.47254576,20.3327787,2.34608985,11.73044925,59.43427621,45.3577371,45.3577371,0.0,89.15141431,4.6921797,3.1281198,2.34608985,18.7687188,5.474209651,13.29450915,0.242,0.322742475,0.388679245,0.71142172,0.281481481,18.96838602,9.650582363,403,470,94,64,16,3,11,60,47,58,4,77,2,3,4,22,5,17,0.233,0.33,0.37,0.7,0.261,16.4,12.3,0.7456140347817151,0.22807017531068474,0.026315789458925164,0.0249584026595744,0.7710843373493976,0.1927710843373494,0.03614457831325301,0.0234042553191489,89.15141435000001,83
58,Manny Machado,SDP,140,573.3416667,643,152.1766667,94.30666667,25.72,2.143333333,31.07833333,83.59,94.30666667,60.01333333,5.358333333,117.8833333,3.215,5.358333333,0.0,7.501666667,3.215,4.286666667,0.266,0.335559265,0.482242991,0.817802256,0.281795511,18.33333333,9.333333333,593,643,163,104,30,0,29,77,105,45,6,124,1,4,0,11,2,9,0.275,0.325,0.472,0.797,0.302,19.3,7.0,0.7787610617386319,0.21238938046666528,0.017699115036136193,0.0483333333281493,0.7761194029850746,0.22388059701492538,0.0,0.0451010886469673,121.09833337,134
59,Cody Bellinger,CHC,136,511.0550918,569,132.0383973,79.79298831,27.5475793,2.849749583,21.84808013,75.04340568,73.14357262,48.4457429,1.899833055,112.0901503,3.79966611,5.699499165,0.949916528,18.99833055,4.749582638,14.24874791,0.259,0.323873122,0.451672862,0.775545984,0.287841191,19.69949917,8.514190317,516,569,137,93,23,3,18,72,78,45,7,89,3,5,0,9,2,7,0.266,0.325,0.426,0.751,0.287,15.6,7.9,0.7241379311659167,0.250000000068064,0.025862068974748915,0.0383973288752196,0.7815126050420168,0.19327731092436976,0.025210084033613446,0.031634446397188,110.19031717000001,119
60,Yordan Alvarez,HOU,139,538.3695652,635,160.3428094,83.88795987,32.9180602,1.06187291,41.41304348,103.0016722,113.6204013,81.76421405,6.371237458,123.1772575,8.494983278,5.309364548,0.0,0.0,0.0,0.0,0.298,0.395309883,0.591715976,0.987025859,0.31372549,19.39799331,12.87625418,552,635,170,99,34,2,35,88,86,69,16,95,10,4,0,6,0,6,0.308,0.392,0.567,0.959,0.317,15.0,10.9,0.7053571426889764,0.27678571420163106,0.008928571428571428,0.0652173913070866,0.7333333333333333,0.2518518518518518,0.014814814814814815,0.0551181102362204,118.92976592,135
61,Jeremy Pena,HOU,144,595.561139,650,156.7839196,109.9664992,28.30820771,3.266331658,15.24288107,82.74706868,67.5041876,39.1959799,0.0,138.2747069,8.710217755,3.266331658,1.088777219,18.50921273,4.355108878,14.15410385,0.263,0.316498316,0.398537477,0.715035794,0.317848411,21.27303183,6.030150754,602,650,160,115,28,2,15,78,70,25,1,111,14,6,3,20,6,14,0.266,0.308,0.394,0.701,0.301,17.1,3.8,0.7769230771660074,0.2000000000282604,0.023076923074205738,0.0234505862615384,0.7931034482758621,0.19310344827586207,0.013793103448275862,0.023076923076923,141.54103852999998,145
62,Ryan McMahon,COL,143,568.2914573,645,140.4522613,85.35175879,30.25125628,1.08040201,23.76884422,79.94974874,79.94974874,68.06532663,2.16080402,182.5879397,4.32160804,4.32160804,0.0,7.56281407,3.24120603,4.32160804,0.247,0.32998325,0.429657795,0.759641044,0.318584071,28.30820771,10.55276382,567,645,137,89,28,0,20,68,65,69,4,185,3,4,0,4,6,-2,0.242,0.325,0.397,0.722,0.32,28.7,10.7,0.7314814814814815,0.25925925925925924,0.009259259259259259,0.0368509212713178,0.7606837606837606,0.23931623931623933,0.0,0.0310077519379844,116.68341708,117
63,Andrew Vaughn,CHW,143,561.9731993,619,147.2328308,94.35343384,29.0318258,1.036850921,22.81072027,71.54271357,76.72696817,42.51088777,1.036850921,120.2747069,9.331658291,4.147403685,1.036850921,0.0,0.0,0.0,0.261,0.322147651,0.439114391,0.761262042,0.294117647,19.43048576,6.867671692,570,619,140,90,30,1,19,55,70,38,0,132,6,5,0,2,0,2,0.246,0.297,0.402,0.699,0.285,21.3,6.1,0.7583333335054625,0.23333333341102588,0.008333333332663572,0.036850921276252,0.743801652892562,0.24793388429752067,0.008264462809917356,0.0306946688206785,124.42211052999998,121
64,Alec Bohm,PHI,141,557.112605,606,150.7361345,104.9042017,27.49915966,2.03697479,16.29579832,69.25714286,74.34957983,39.7210084,0.0,100.8302521,4.07394958,5.092436975,1.018487395,4.07394958,2.03697479,2.03697479,0.271,0.321008403,0.414990859,0.735999263,0.302059497,16.63865546,6.554621849,554,606,155,94,44,2,15,62,97,40,2,86,6,6,0,5,2,3,0.28,0.332,0.448,0.779,0.305,14.2,6.6,0.7803030301824406,0.20454545444740496,0.015151515147007124,0.0268907563036303,0.6714285714285714,0.3142857142857143,0.014285714285714285,0.0247524752475247,134.44033618,140
65,Yandy Diaz,TBR,137,538.4090909,621,153.6818182,105.5909091,27.18181818,2.090909091,19.86363636,79.45454545,76.31818182,72.13636364,2.090909091,88.86363636,6.272727273,3.136363636,1.045454545,2.090909091,1.045454545,1.045454545,0.287,0.374367622,0.45631068,0.830678302,0.309178744,14.30976431,11.61616162,563,621,158,112,31,1,14,55,65,50,0,95,4,4,0,0,0,0,0.281,0.341,0.414,0.755,0.314,15.3,8.1,0.7890624999392832,0.2031249999532948,0.01562499999813179,0.0319865319806763,0.7777777777777778,0.2152777777777778,0.006944444444444444,0.0225442834138486,133.81818184000002,144
66,Eugenio Suarez,ARI,141,558.1144781,640,131.4478114,77.57575758,26.93602694,1.077441077,25.85858586,77.57575758,89.42760943,66.8013468,1.077441077,190.7070707,9.696969697,5.387205387,0.0,1.077441077,0.0,1.077441077,0.236,0.324915825,0.426640927,0.751556752,0.304347826,29.7979798,10.43771044,571,640,146,86,28,2,30,90,101,49,0,176,9,11,0,2,1,1,0.256,0.319,0.469,0.788,0.309,27.5,7.7,0.7346938779337125,0.2551020409728824,0.010204081633232899,0.04040404040625,0.7413793103448276,0.2413793103448276,0.017241379310344827,0.046875,105.58922554,116
67,Andres Gimenez,CLE,143,568.8445946,633,148.6266892,99.44087838,27.80067568,5.346283784,17.10810811,84.47128378,67.36317568,36.35472973,3.20777027,121.8952703,19.24662162,4.277027027,4.277027027,34.21621622,6.415540541,27.80067568,0.262,0.324829932,0.421052632,0.745882564,0.302955665,19.25675676,5.743243243,583,633,147,115,22,1,9,64,63,26,1,97,15,6,3,30,5,25,0.252,0.298,0.34,0.638,0.286,15.3,4.1,0.756097560936665,0.2113821138396833,0.04065040650295233,0.0270270270300157,0.8333333333333334,0.15942028985507245,0.007246376811594203,0.0142180094786729,131.51858109,138
68,Josh Bell,MIA,141,527.625,603,132.4155405,86.57939189,25.46452703,1.018581081,19.35304054,69.26351351,73.33783784,65.18918919,2.037162162,116.1182432,5.092905405,5.092905405,1.018581081,0.0,0.0,0.0,0.252,0.336148649,0.413127413,0.749276062,0.284615385,19.25675676,10.81081081,538,603,134,90,23,2,19,62,71,51,1,120,6,3,0,0,1,-1,0.249,0.319,0.405,0.725,0.286,19.9,8.5,0.7657657660199503,0.22522522533120184,0.00900900901147914,0.0320945945936981,0.782608695652174,0.2,0.017391304347826087,0.0315091210613598,113.06249996,115
69,Zack Gelof,OAK,136,491.278438,547,115.1578947,72.43803056,25.07470289,2.786078098,15.78777589,65.00848896,55.72156197,46.43463497,0.928692699,167.1646859,4.643463497,2.786078098,1.857385399,18.57385399,4.643463497,13.93039049,0.235,0.304940375,0.395085066,0.700025441,0.319402985,30.56027165,8.488964346,497,547,105,66,20,2,17,60,49,38,0,188,4,5,3,25,3,22,0.211,0.27,0.362,0.632,0.296,34.4,6.9,0.7289719628745205,0.25233644872603933,0.028037383182836915,0.0288624787751371,0.75,0.22727272727272727,0.022727272727272728,0.0310786106032906,99.37011881,88
70,Riley Greene,DET,137,520.4353741,584,138.0544218,88.39455782,27.80952381,3.972789116,16.88435374,74.48979592,66.54421769,55.61904762,1.986394558,150.9659864,4.965986395,2.979591837,0.993197279,8.93877551,1.986394558,6.952380952,0.265,0.340136054,0.429389313,0.769525367,0.340782123,25.85034014,9.523809524,512,584,134,77,27,6,24,82,74,64,3,156,5,2,0,4,2,2,0.262,0.348,0.479,0.827,0.329,26.7,11.0,0.7295081964980783,0.22950819666313557,0.03278688523994875,0.0289115646232876,0.7,0.24545454545454545,0.05454545454545454,0.0410958904109589,121.17006806,110
71,Bryson Stott,PHI,141,518.5612245,571,138.8656463,96.1377551,26.21938776,4.855442177,11.65306122,71.86054422,58.26530612,42.72789116,0.971088435,100.0221088,3.884353741,3.884353741,0.971088435,21.36394558,3.884353741,17.47959184,0.267,0.325938567,0.404494382,0.730432949,0.309692671,17.5170068,7.482993197,506,571,124,92,19,2,11,65,57,53,1,93,3,9,0,32,3,29,0.245,0.315,0.356,0.671,0.275,16.3,9.3,0.755725190550463,0.2061068701930037,0.03816793891851631,0.020408163257443,0.8141592920353983,0.168141592920354,0.017699115044247787,0.0192644483362521,127.21258508000001,113
72,Jake Cronenworth,SDP,141,577.9047619,656,143.9183673,91.4829932,30.12244898,3.346938776,17.85034014,76.97959184,74.74829932,60.24489796,2.231292517,118.2585034,12.27210884,4.462585034,1.115646259,6.693877551,2.231292517,4.462585034,0.249,0.330494037,0.403474903,0.733968941,0.2825,18.02721088,9.183673469,577,656,139,90,29,3,17,72,83,61,0,118,11,3,1,5,2,3,0.241,0.324,0.39,0.714,0.274,18.0,9.3,0.7256637171286404,0.23893805319702444,0.026548672580972592,0.027210884359756,0.7377049180327869,0.23770491803278687,0.02459016393442623,0.0259146341463414,126.06802716,122
74,William Contreras,MIL,141,602.2636986,679,160.4486301,102.3150685,31.39212329,1.162671233,25.57876712,83.71232877,89.52568493,65.10958904,1.162671233,153.4726027,5.813356164,3.488013699,1.162671233,3.488013699,1.162671233,2.325342466,0.266,0.341924399,0.44980695,0.791731348,0.316076294,22.60273973,9.589041096,595,679,167,105,37,2,23,99,92,78,5,139,3,3,0,9,2,7,0.281,0.365,0.466,0.831,0.33,20.5,11.5,0.7586206898955062,0.2327586207650791,0.008620689658240506,0.0376712328718703,0.7291666666666666,0.2569444444444444,0.013888888888888888,0.0338733431516936,134.86986298,144
75,George Springer,TOR,133,544.609589,614,140.8835616,89.36643836,26.28424658,2.102739726,23.13013699,80.95547945,74.64726027,55.72260274,1.051369863,113.5479452,7.359589041,4.205479452,1.051369863,14.71917808,5.256849315,9.462328767,0.258,0.333333333,0.442084942,0.775418275,0.285714286,18.49315068,9.075342466,545,614,120,79,19,3,19,74,56,60,0,115,6,2,0,16,1,15,0.22,0.303,0.371,0.674,0.245,18.7,9.8,0.758928571767506,0.22321428584394526,0.01785714286411869,0.0376712328827361,0.7821782178217822,0.18811881188118812,0.0297029702970297,0.0309446254071661,117.75342461000001,101
76,Ke'Bryan Hayes,PIT,137,361.4178082,396,95.60958904,63.73972603,19.66438356,2.034246575,10.17123288,48.14383562,45.43150685,29.15753425,0.678082192,78.65753425,2.712328767,2.712328767,0.678082192,10.84931507,4.068493151,6.780821918,0.264,0.321917808,0.414634146,0.736551955,0.310344828,19.8630137,7.363013699,365,396,85,72,9,0,4,38,25,23,1,75,4,4,0,11,2,9,0.233,0.283,0.29,0.573,0.279,18.9,5.8,0.7460317461004858,0.23015873015129884,0.02380952380673706,0.0256849315151515,0.8888888888888888,0.1111111111111111,0.0,0.0101010101010101,85.43835616,81
78,Seiya Suzuki,CHC,135,511.6237113,585,139.7164948,85.43814433,30.15463918,2.010309278,22.11340206,79.40721649,76.39175258,62.31958763,3.015463918,129.6649485,6.030927835,4.020618557,1.005154639,12.06185567,4.020618557,8.041237113,0.272,0.356282272,0.469548134,0.825830406,0.32320442,22.16494845,10.65292096,512,585,145,91,27,6,21,74,73,63,3,160,6,4,0,16,6,10,0.283,0.366,0.482,0.848,0.37,27.4,10.8,0.7264957267653572,0.25641025654543514,0.017094017097360224,0.0378006872820512,0.7338709677419355,0.21774193548387097,0.04838709677419355,0.0358974358974358,117.60309274,124
81,Triston Casas,BOS,142,209.0637931,243,50.69482759,29.74655172,10.47413793,0.418965517,10.47413793,30.16551724,32.67931034,30.16551724,1.256896552,57.39827586,2.094827586,1.675862069,0.0,0.418965517,0.0,0.418965517,0.243,0.34137931,0.448897796,0.790277106,0.281524927,23.62068966,12.4137931,212,243,51,30,8,0,13,28,32,30,4,77,1,0,0,0,1,-1,0.241,0.337,0.462,0.8,0.311,31.7,12.3,0.7395833331416822,0.2604166666096893,0.010416666659415008,0.0431034482716049,0.7894736842105263,0.21052631578947367,0.0,0.0534979423868312,40.220689660000005,38
82,Jake Burger,MIA,141,525.9083045,579,133.2301038,76.13148789,27.0467128,2.003460208,28.04844291,72.12456747,85.14705882,39.06747405,2.003460208,155.2681661,10.01730104,3.005190311,1.001730104,1.001730104,0.0,1.001730104,0.254,0.31542461,0.472380952,0.787805562,0.304347826,26.816609,6.747404844,535,579,134,81,23,1,29,68,76,31,2,150,9,4,0,1,1,0,0.25,0.301,0.46,0.76,0.292,25.9,5.4,0.7238095238828665,0.2571428571401408,0.019047619053051825,0.0484429065803108,0.7714285714285715,0.21904761904761905,0.009523809523809525,0.0500863557858376,105.18166088999999,105
83,Nolan Jones,COL,139,258.4619377,297,67.82698962,40.07958478,14.38754325,2.055363322,11.30449827,42.1349481,36.48269896,34.42733564,2.055363322,85.29757785,2.569204152,1.541522491,0.51384083,7.707612457,1.541522491,6.166089965,0.262,0.352941176,0.465208748,0.818149924,0.34591195,28.71972318,11.5916955,256,297,58,41,13,1,3,28,28,36,2,91,1,3,1,5,4,1,0.227,0.321,0.32,0.641,0.333,30.6,12.1,0.7090909091713274,0.2545454544972034,0.036363636366853094,0.0380622837373737,0.7454545454545455,0.23636363636363636,0.01818181818181818,0.0101010101010101,56.52249135000001,55
84,Anthony Volpe,NYY,142,618.5476603,689,146.8752166,89.55805893,33.43500867,3.582322357,21.49393414,90.75216638,74.03466205,57.31715771,0.0,173.1455806,8.358752166,4.776429809,1.194107452,27.4644714,7.164644714,20.29982669,0.238,0.308492201,0.409266409,0.71775861,0.292479109,25.12998267,8.318890815,637,689,155,109,27,7,12,90,60,42,1,156,4,3,2,28,7,21,0.243,0.293,0.364,0.657,0.303,22.6,6.1,0.7142857145249845,0.2666666667783261,0.028571428579404243,0.0311958405515239,0.7622377622377622,0.1888111888111888,0.04895104895104895,0.0174165457184325,125.38128246,143
85,Carlos Correa,MIN,135,322.96,367,83.61217391,52.3373913,16.59478261,0.63826087,14.04173913,44.67826087,46.59304348,37.01913043,1.276521739,77.86782609,2.553043478,2.553043478,0.0,0.0,0.0,0.0,0.259,0.337412587,0.444664032,0.782076619,0.297814208,21.2173913,10.08695652,319,367,99,63,20,2,14,55,54,40,4,61,3,4,0,0,0,0,0.31,0.388,0.517,0.905,0.343,16.6,10.9,0.752293577947365,0.23853211011943598,0.009174311933199047,0.0382608695640327,0.7411764705882353,0.23529411764705882,0.023529411764705882,0.0381471389645776,69.57043478,85
86,Spencer Steer,CIN,136,581.8434783,656,147.1721739,90.12869565,33.08521739,2.28173913,21.67652174,81.00173913,82.1426087,59.32521739,0.0,136.9043478,10.26782609,4.563478261,1.140869565,9.126956522,2.28173913,6.845217391,0.253,0.330434783,0.429411765,0.759846547,0.293333333,20.86956522,9.043478261,574,656,129,71,34,4,20,74,92,72,1,137,8,2,0,25,3,22,0.225,0.319,0.402,0.721,0.26,20.9,11.0,0.7181818182441166,0.26363636365519805,0.01818181818036938,0.0330434782621951,0.6513761467889908,0.3119266055045872,0.03669724770642202,0.0304878048780487,125.49565215999999,109
87,Andrew Benintendi,CHW,135,463.6963351,522,123.895288,88.36649215,23.68586387,2.732984293,9.109947644,60.12565445,49.19371728,48.28272251,2.732984293,76.52356021,3.643979058,4.554973822,0.910994764,10.93193717,3.643979058,7.287958115,0.268,0.338003503,0.388998035,0.727001538,0.3,14.65968586,9.2495637,477,522,109,69,20,0,20,50,64,41,1,96,1,3,0,3,2,1,0.229,0.289,0.396,0.685,0.245,18.4,7.9,0.7698412695901455,0.20634920623608977,0.023809523799152483,0.0174520069808429,0.7752808988764045,0.2247191011235955,0.0,0.0383141762452107,114.78534035599999,89
88,Masataka Yoshida,BOS,135,377.6509599,421,106.5357766,72.0034904,22.04188482,1.469458988,11.02094241,51.43106457,50.69633508,34.53228621,1.469458988,53.63525305,5.877835951,2.938917976,0.734729494,2.204188482,0.734729494,1.469458988,0.282,0.34904014,0.435797665,0.784837805,0.302325581,12.7399651,8.202443281,378,421,106,75,21,0,10,45,56,27,0,52,14,2,0,2,0,2,0.28,0.349,0.415,0.765,0.302,12.4,6.4,0.7538461539572925,0.23076923084171247,0.015384615389447498,0.0261780104750593,0.78125,0.21875,0.0,0.0237529691211401,95.51483419,96
89,Joey Meneses,WSN,134,289.9772329,313,74.00175131,50.97898424,14.25218914,0.548161121,8.222416813,31.24518389,36.17863398,18.63747811,0.548161121,64.68301226,1.644483363,2.192644483,0.548161121,0.0,0.0,0.0,0.255,0.301754386,0.393194707,0.694949093,0.3,20.66549912,5.954465849,281,313,65,51,11,0,3,19,42,21,1,63,5,6,0,2,0,2,0.231,0.291,0.302,0.593,0.281,20.1,6.7,0.7750000000733512,0.21666666665121093,0.008333333336247115,0.0262697022779552,0.8225806451612904,0.1774193548387097,0.0,0.0095846645367412,65.77933449700001,62
90,Rhys Hoskins,MIL,133,440.8105263,517,106.1210526,58.04912281,22.6754386,0.907017544,24.48947368,67.11929825,73.46842105,64.39824561,0.907017544,120.6333333,7.256140351,3.628070175,0.907017544,3.628070175,1.814035088,1.814035088,0.241,0.344463972,0.462962963,0.807426935,0.272727273,23.33333333,12.45614035,449,517,96,56,14,0,26,59,82,53,1,149,7,6,0,3,0,3,0.214,0.303,0.419,0.722,0.25,28.8,10.3,0.7111111113860592,0.2777777779138907,0.011111111116555628,0.0473684210444874,0.8,0.2,0.0,0.0502901353965183,81.63157892,70
91,Thairo Estrada,SFG,133,351.4859155,381,89.88380282,65.06514085,15.4278169,2.683098592,7.378521127,47.625,34.88028169,20.12323944,0.0,75.79753521,6.707746479,2.012323944,0.670774648,16.09859155,4.695422535,11.40316901,0.256,0.306878307,0.379770992,0.686649299,0.305210918,19.8943662,5.281690141,364,381,79,53,15,2,9,43,47,10,0,76,5,2,0,2,2,0,0.217,0.247,0.343,0.59,0.249,19.9,2.6,0.7886178862112816,0.1869918698951481,0.0325203252075878,0.019366197183727,0.7571428571428571,0.21428571428571427,0.02857142857142857,0.0236220472440944,82.505281693,70
92,Cedric Mullins,BAL,138,448.8359788,499,108.2486772,66.88536155,21.12169312,2.64021164,18.48148148,68.64550265,55.44444444,40.48324515,0.880070547,98.56790123,5.28042328,3.520282187,1.760141093,27.28218695,6.160493827,21.12169312,0.242,0.309187279,0.425490196,0.734677475,0.267716535,19.75308642,8.11287478,444,499,104,67,16,3,18,69,54,41,0,98,5,2,2,32,6,26,0.234,0.305,0.405,0.71,0.261,19.6,8.2,0.7450980395848328,0.23529411775190517,0.029411764718988147,0.0370370370340681,0.7790697674418605,0.18604651162790697,0.03488372093023256,0.0360721442885771,89.76719572,86
93,Corey Seager,TEX,129,468.9646643,533,139.3710247,79.1024735,29.19257951,0.941696113,30.13427562,78.16077739,88.51943463,52.73498233,4.708480565,86.6360424,5.650176678,3.766784452,0.941696113,1.883392226,0.941696113,0.941696113,0.298,0.372340426,0.5562249,0.928565325,0.306878307,16.25441696,9.893992933,475,533,132,81,21,0,30,68,74,53,11,96,3,2,0,1,1,0,0.278,0.353,0.512,0.864,0.291,18.0,9.9,0.7241379312933321,0.26724137944292625,0.008620689657382104,0.0565371024765478,0.7941176470588235,0.20588235294117646,0.0,0.0562851782363977,109.23674908,102
