#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%,1B%,2B%,3B%,HR%,real_1B%,real_2B%,real_3B%,real_HR%,HIP,real_HIP
364,Gavin Sheets,CHW,53,455.4545455,501,110.6103896,73.74025974,21.68831169,0.0,17.35064935,47.71428571,65.06493506,39.03896104,2.168831169,101.9350649,2.168831169,4.337662338,0.0,2.168831169,2.168831169,0.0,0.242857143,0.303030303,0.40952381,0.712554113,0.27388535,20.34632035,7.792207792,451,501,105,70,24,1,10,35,45,43,2,106,4,3,0,2,2,0,0.233,0.303,0.357,0.66,0.281,21.2,8.6,0.7906976744984017,0.23255813957727592,0.0,0.0346320346307385,0.7368421052631579,0.25263157894736843,0.010526315789473684,0.0199600798403193,93.25974025000001,95
370,Jacob Stallings,COL,55,247.4862385,281,60.58256881,42.53669725,12.88990826,0.0,3.866972477,24.49082569,28.35779817,25.77981651,0.0,61.87155963,2.577981651,1.288990826,1.288990826,0.0,1.288990826,-1.288990826,0.244791667,0.320930233,0.338541667,0.659471899,0.309859155,22.01834862,9.174311927,243,281,64,37,17,1,9,31,36,27,1,65,9,1,1,0,0,0,0.263,0.357,0.453,0.81,0.324,23.1,9.6,0.750000000004408,0.22727272731680687,0.0,0.0137614678896797,0.6727272727272727,0.3090909090909091,0.01818181818181818,0.0320284697508896,56.715596333,55
372,Freddy Fermin,KCR,53,333.1184834,368,83.71563981,57.55450237,15.69668246,1.744075829,10.46445498,43.60189573,45.34597156,29.6492891,0.0,74.99526066,1.744075829,1.744075829,1.744075829,0.0,0.0,0.0,0.251308901,0.314285714,0.408376963,0.722662678,0.293706294,20.37914692,8.056872038,339,368,92,72,14,0,6,40,36,23,1,66,2,3,1,2,0,2,0.271,0.319,0.366,0.685,0.319,17.9,6.3,0.7857142857630417,0.21428571423695836,0.023809523805623338,0.0284360189673913,0.8372093023255814,0.16279069767441862,0.0,0.0163043478260869,73.25118483,86
373,Rob Refsnyder,BOS,49,263.1428571,307,70.17142857,46.78095238,16.08095238,1.461904762,5.847619048,39.47142857,36.54761905,35.08571429,0.0,71.63333333,5.847619048,2.923809524,1.461904762,4.385714286,1.461904762,2.923809524,0.266666667,0.361904762,0.405555556,0.767460317,0.341085271,23.33333333,11.42857143,272,307,77,49,16,1,11,32,40,28,2,78,5,1,0,2,2,0,0.283,0.359,0.471,0.83,0.359,25.4,9.1,0.7272727272783804,0.2499999999922268,0.02272727272939268,0.0190476190488599,0.7424242424242424,0.24242424242424243,0.015151515151515152,0.0358306188925081,64.323809522,66
374,Garrett Hampson,KCR,49,207.9,231,51.7,37.4,9.9,2.2,3.3,29.7,18.7,17.6,0.0,55.0,2.2,1.1,2.2,7.7,1.1,6.6,0.248677249,0.3125,0.37037037,0.68287037,0.321167883,23.80952381,7.619047619,213,231,49,35,13,1,0,16,16,14,0,59,0,2,2,7,2,5,0.23,0.275,0.3,0.576,0.314,25.5,6.1,0.7727272727272726,0.20454545454545453,0.045454545454545456,0.0142857142857142,0.7142857142857143,0.2653061224489796,0.02040816326530612,0.0,48.400000000000006,49
375,Jon Singleton,HOU,49,343.2857143,405,73.28571429,42.42857143,15.42857143,0.0,13.5,44.35714286,46.28571429,55.92857143,1.928571429,115.7142857,0.0,3.857142857,0.0,0.0,0.0,0.0,0.213483146,0.320574163,0.370786517,0.69136068,0.274336283,28.57142857,13.80952381,355,405,83,56,13,1,13,46,42,47,0,111,0,3,0,0,0,0,0.234,0.321,0.386,0.707,0.299,27.4,11.6,0.7096774193278605,0.2580645161344279,0.0,0.0333333333333333,0.8,0.18571428571428572,0.014285714285714285,0.0320987654320987,59.78571429,70
376,Emmanuel Rivera,ARI,49,276.1142857,302,70.46666667,46.01904762,14.38095238,2.876190476,7.19047619,38.82857143,35.95238095,21.57142857,0.0,60.4,2.876190476,2.876190476,0.0,1.438095238,1.438095238,0.0,0.255208333,0.312796209,0.40625,0.719046209,0.299319728,20.0,7.142857143,265,302,63,47,9,2,5,24,29,26,0,69,5,5,1,2,0,2,0.238,0.312,0.343,0.656,0.296,22.8,8.6,0.7272727272439933,0.22727272724399322,0.04545454544879865,0.023809523807947,0.8103448275862069,0.15517241379310345,0.034482758620689655,0.0165562913907284,63.27619048,58
382,Harold Ramirez,TBR,47,229.0344828,246,64.22660099,44.83743842,12.1182266,0.0,4.84729064,26.66009852,31.50738916,10.90640394,0.0,42.4137931,3.63546798,2.42364532,0.0,2.42364532,1.21182266,1.21182266,0.28042328,0.320197044,0.386243386,0.706440431,0.322368421,17.24137931,4.433497537,238,246,62,52,7,1,2,28,29,5,0,50,2,1,0,6,2,4,0.261,0.28,0.324,0.604,0.321,20.3,2.0,0.7551020406891606,0.20408163261869208,0.0,0.0197044334959349,0.8666666666666667,0.11666666666666667,0.016666666666666666,0.008130081300813,59.37931035,60
384,Travis Jankowski,TEX,45,178.4846939,207,43.30102041,33.79591837,7.392857143,1.056122449,1.056122449,27.45918367,14.78571429,25.34693878,1.056122449,35.90816327,1.056122449,1.056122449,1.056122449,10.56122449,1.056122449,9.505102041,0.24260355,0.338461538,0.313609467,0.652071006,0.296296296,17.34693878,12.24489796,190,207,38,32,5,0,1,19,12,12,0,44,5,0,0,11,1,10,0.2,0.266,0.242,0.508,0.255,21.3,5.8,0.8000000000284059,0.17499999999585747,0.024999999999408214,0.0051020408164251,0.8648648648648649,0.13513513513513514,0.0,0.0048309178743961,42.244897961,37
385,Ivan Herrera,STL,49,222.578125,259,51.26041667,35.07291667,10.79166667,0.0,5.395833333,29.67708333,26.97916667,29.67708333,0.0,60.703125,4.046875,1.348958333,0.0,2.697916667,0.0,2.697916667,0.23030303,0.329842932,0.351515152,0.681358083,0.290598291,23.4375,11.45833333,229,259,69,51,12,1,5,37,27,25,0,53,2,2,0,5,0,5,0.301,0.372,0.428,0.8,0.37,20.5,9.7,0.7647058823644841,0.23529411770092584,0.0,0.0208333333320463,0.796875,0.1875,0.015625,0.0193050193050193,45.864583337,64
