#,Name,Team,GS,G,IP,TBF,W,L,QS,SV,HLD,BS,H,R,ER,HR,IBB,HBP,SO,BB,K/9,BB/9,ERA,WHIP,K%,BB%
1,Mason Miller,ATH,0,62,68.2,274,3,2,0,27,4,3,47,23,21,7,2,3,99,24,12.92,3.12,2.81,1.04,36.13138686131387,8.75912408759124
2,Cade Smith,CLE,0,66,67.2,275,4,2,0,1,21,2,53,25,23,5,1,3,88,22,11.64,2.9,3.0,1.1,32.0,8.0
3,Edwin Diaz,NYM,0,64,64.1,261,5,3,0,34,3,6,46,23,21,6,1,3,92,23,12.87,3.23,3.0,1.08,35.24904214559387,8.812260536398467
4,Emmanuel Clase,CLE,0,67,67.2,268,4,3,0,37,3,5,57,22,20,4,1,2,65,13,8.61,1.72,2.65,1.03,24.253731343283583,4.850746268656716
5,Ryan Helsley,STL,0,62,65.0,264,5,4,0,34,4,5,49,22,21,6,2,2,80,24,11.1,3.34,2.85,1.13,30.303030303030305,9.090909090909092
6,Ryan Walker,SFG,0,68,70.1,287,5,4,0,22,7,4,57,26,24,6,1,4,84,22,10.66,2.77,3.02,1.11,29.268292682926827,7.665505226480835
7,Matt Strahm,PHI,0,64,64.0,257,5,3,0,5,16,5,51,25,23,7,1,3,77,16,10.76,2.25,3.2,1.04,29.961089494163424,6.22568093385214
8,Jhoan Duran,MIN,0,63,62.1,255,5,4,0,28,6,4,51,21,20,5,2,4,76,19,10.99,2.81,2.86,1.13,29.80392156862745,7.450980392156863
9,Griffin Jax,MIN,0,65,66.0,266,5,4,0,7,17,5,54,25,23,6,1,3,77,18,10.52,2.41,3.15,1.09,28.947368421052634,6.7669172932330826
10,Felix Bautista,BAL,0,56,57.1,232,4,3,0,27,4,4,39,19,17,5,1,2,83,24,13.04,3.73,2.7,1.1,35.775862068965516,10.344827586206897
11,Orion Kerkering,PHI,0,59,61.0,250,4,3,0,6,14,2,51,22,20,5,0,4,71,18,10.44,2.7,3.01,1.13,28.4,7.199999999999999
12,Jeff Hoffman,TOR,0,63,62.2,255,3,3,0,25,7,3,49,23,22,7,1,3,78,21,11.17,3.07,3.11,1.12,30.58823529411765,8.235294117647058
13,Aaron Bummer,ATL,0,62,62.1,266,5,3,0,1,12,4,56,26,24,4,2,3,71,25,10.31,3.64,3.49,1.31,26.691729323308273,9.398496240601503
14,Brant Hurter,DET,3,41,62.1,259,4,3,1,0,4,1,60,28,26,5,1,3,53,15,7.61,2.19,3.71,1.21,20.463320463320464,5.7915057915057915
15,Tanner Scott,LAD,0,66,66.0,277,6,4,0,18,11,4,50,24,22,5,2,3,81,31,11.03,4.22,2.97,1.23,29.24187725631769,11.191335740072201
16,Chris Martin,TEX,0,55,56.0,227,3,2,0,9,12,3,53,22,20,6,1,2,58,9,9.31,1.46,3.23,1.1,25.55066079295154,3.9647577092511015
17,Keegan Akin,BAL,0,63,69.1,284,4,2,0,1,11,1,60,29,27,8,2,2,77,19,9.99,2.52,3.49,1.14,27.11267605633803,6.690140845070422
18,Robert Garcia,TEX,0,63,63.1,261,4,4,0,8,14,3,54,26,23,6,2,2,70,22,10.0,3.07,3.35,1.19,26.81992337164751,8.42911877394636
19,Josh Hader,HOU,0,63,63.0,255,5,4,0,33,3,4,44,24,23,8,1,3,88,25,12.59,3.57,3.22,1.1,34.509803921568626,9.803921568627452
20,Lucas Erceg,KCR,0,62,64.2,273,4,4,0,16,13,4,56,28,25,5,1,4,73,24,10.23,3.36,3.54,1.24,26.73992673992674,8.791208791208792
21,Bryan Abreu,HOU,0,69,70.0,291,3,2,0,5,22,4,54,27,25,7,1,4,91,29,11.71,3.74,3.17,1.18,31.27147766323024,9.965635738831615
22,Andres Munoz,SEA,0,59,59.2,244,4,4,0,27,6,5,44,20,18,5,2,3,76,23,11.47,3.5,2.75,1.12,31.147540983606557,9.426229508196721
23,A.J. Puk,ARI,0,63,64.2,267,5,4,0,12,15,4,54,26,24,7,2,3,77,22,10.73,3.02,3.37,1.17,28.83895131086142,8.239700374531834
24,Devin Williams,NYY,0,58,58.1,240,5,3,0,31,4,4,40,20,19,5,1,3,79,27,12.23,4.17,2.89,1.15,32.916666666666664,11.25
25,Raisel Iglesias,ATL,0,66,67.0,271,5,3,0,34,3,4,57,26,24,7,2,3,72,16,9.71,2.18,3.2,1.09,26.56826568265683,5.904059040590406
26,Jeremiah Estrada,SDP,0,60,60.2,251,4,3,0,4,16,2,47,24,22,7,2,2,83,26,12.34,3.79,3.33,1.19,33.067729083665334,10.358565737051793
27,Justin Martinez,ARI,0,64,67.0,288,4,3,0,21,10,3,54,27,25,4,3,4,83,34,11.12,4.61,3.29,1.32,28.819444444444443,11.805555555555555
28,Cole Sands,MIN,0,58,64.2,269,5,3,0,4,10,2,58,29,26,7,1,3,70,19,9.79,2.66,3.68,1.18,26.022304832713754,7.063197026022305
29,Jason Adam,SDP,0,66,66.1,270,4,3,0,7,19,4,50,25,23,7,2,5,76,22,10.3,2.94,3.16,1.08,28.14814814814815,8.148148148148149
30,Tyler Holton,DET,1,62,72.1,293,4,3,0,6,14,1,62,28,26,7,1,3,63,17,7.89,2.17,3.25,1.1,21.501706484641637,5.802047781569966
31,Camilo Doval,SFG,0,64,64.2,276,5,4,0,10,14,5,53,28,26,5,2,3,77,31,10.73,4.32,3.55,1.3,27.898550724637683,11.231884057971014
32,Jose Alvarado,PHI,0,60,57.2,244,3,3,0,4,14,3,47,24,22,5,2,3,66,27,10.31,4.14,3.44,1.28,27.049180327868854,11.065573770491802
33,Gregory Santos,SEA,0,50,52.1,220,2,2,0,2,12,3,47,22,20,4,1,3,52,17,8.93,2.97,3.41,1.23,23.636363636363637,7.727272727272727
34,Aroldis Chapman,BOS,0,63,60.0,257,5,4,0,12,14,4,43,25,23,5,1,3,88,36,13.15,5.42,3.39,1.33,34.24124513618677,14.007782101167315
35,Trevor Megill,MIL,0,58,59.2,250,3,3,0,25,6,4,52,26,24,7,2,3,71,21,10.72,3.22,3.55,1.22,28.4,8.4
36,Kevin Ginkel,ARI,0,63,63.0,262,5,3,0,6,15,4,56,26,24,6,1,3,68,19,9.66,2.76,3.42,1.2,25.954198473282442,7.251908396946565
37,Ryan Pressly,CHC,0,59,58.1,242,3,3,0,23,6,6,53,25,23,6,1,2,61,17,9.36,2.68,3.49,1.21,25.206611570247933,7.024793388429752
38,Ben Joyce,LAA,0,56,59.1,251,3,3,0,23,7,3,47,24,22,5,0,4,71,27,10.79,4.13,3.33,1.26,28.286852589641438,10.756972111553784
39,Hunter Harvey,KCR,0,58,60.0,250,3,3,0,3,20,3,54,27,25,6,1,3,63,18,9.48,2.68,3.72,1.2,25.2,7.199999999999999
40,Fernando Cruz,NYY,1,61,61.1,257,3,3,0,1,17,2,48,28,25,7,1,3,85,28,12.48,4.16,3.71,1.24,33.07392996108949,10.894941634241246
41,Blake Treinen,LAD,0,55,54.2,226,5,3,0,5,17,4,48,22,20,6,1,3,60,16,9.93,2.68,3.33,1.17,26.548672566371685,7.079646017699115
42,A.J. Minter,NYM,0,55,52.2,216,4,3,0,2,14,4,44,21,20,6,1,2,60,17,10.27,2.96,3.35,1.16,27.77777777777778,7.87037037037037
43,Adrian Morejon,SDP,1,59,66.2,280,4,3,0,1,14,2,61,30,27,7,1,2,69,23,9.3,3.04,3.68,1.26,24.642857142857146,8.214285714285714
44,Pete Fairbanks,TBR,0,52,53.0,219,3,3,0,24,4,4,43,22,20,5,1,2,59,20,10.1,3.38,3.4,1.19,26.94063926940639,9.1324200913242
45,Edwin Uceta,TBR,0,57,66.2,278,3,2,0,9,14,2,54,29,27,8,1,4,75,25,10.13,3.32,3.64,1.18,26.978417266187048,8.992805755395683
46,Garrett Whitlock,BOS,1,45,56.2,234,3,3,0,4,7,1,53,26,24,7,0,2,57,14,9.01,2.17,3.74,1.18,24.358974358974358,5.982905982905983
47,Dedniel Nunez,NYM,0,46,52.2,217,3,2,0,1,11,2,44,21,19,6,1,2,62,18,10.55,3.14,3.32,1.18,28.57142857142857,8.294930875576037
48,Erik Miller,SFG,2,60,58.1,250,3,3,0,1,14,3,46,25,23,5,1,2,72,32,11.1,4.87,3.54,1.32,28.799999999999997,12.8
49,Justin Slaten,BOS,0,60,66.0,278,4,3,0,6,17,4,60,31,28,8,1,3,70,23,9.47,3.11,3.83,1.26,25.179856115107913,8.273381294964029
50,Will Vest,DET,0,63,64.0,266,3,3,0,3,14,3,58,26,24,6,1,3,63,20,8.82,2.75,3.4,1.21,23.684210526315788,7.518796992481203
51,Bryan Hudson,MIL,0,53,62.0,256,4,2,0,2,12,3,50,25,23,7,1,3,65,22,9.45,3.22,3.28,1.17,25.390625,8.59375
52,Evan Phillips,LAD,0,60,58.1,240,4,2,0,5,14,3,50,24,22,6,1,2,65,18,9.99,2.76,3.44,1.16,27.083333333333332,7.5
53,Yimi Garcia,TOR,0,56,56.2,232,3,3,0,8,17,4,48,25,23,7,2,3,64,17,10.16,2.66,3.66,1.14,27.586206896551722,7.327586206896551
54,Tyler Rogers,SFG,0,68,67.2,284,3,4,0,2,21,2,69,31,28,6,1,4,49,14,6.53,1.87,3.74,1.23,17.253521126760564,4.929577464788732
55,Kenta Maeda,DET,6,44,74.0,310,3,4,1,0,4,0,71,39,36,11,0,3,70,20,8.49,2.45,4.42,1.24,22.58064516129032,6.451612903225806
56,David Robertson,,0,46,51.1,213,3,3,0,4,10,5,41,20,19,5,1,3,63,20,11.03,3.56,3.3,1.2,29.577464788732392,9.389671361502346
57,Kevin Kelly,TBR,0,55,57.2,238,3,2,0,0,13,2,53,25,23,5,1,4,51,13,7.9,1.95,3.52,1.14,21.428571428571427,5.46218487394958
58,Ian Hamilton,NYY,0,50,55.2,236,2,2,0,2,13,1,49,24,22,5,1,3,60,22,9.73,3.54,3.5,1.26,25.423728813559322,9.322033898305085
59,Tim Herrin,CLE,0,59,58.1,245,3,2,0,0,14,1,49,24,22,5,1,3,62,23,9.56,3.61,3.37,1.24,25.30612244897959,9.387755102040817
60,Porter Hodge,CHC,0,59,64.0,272,4,3,0,10,15,4,52,28,26,6,1,3,72,30,10.1,4.26,3.6,1.28,26.47058823529412,11.029411764705882
61,Dylan Lee,ATL,0,55,58.1,239,4,2,0,0,11,2,51,23,21,7,2,1,67,17,10.27,2.56,3.23,1.16,28.03347280334728,7.112970711297072
62,Alex Vesia,LAD,0,56,54.2,227,3,3,0,1,12,2,42,23,21,7,2,2,69,24,11.34,4.03,3.47,1.23,30.396475770925107,10.572687224669604
63,Jose A. Ferrer,WSN,0,60,61.1,260,3,2,0,5,12,2,60,29,26,5,1,3,51,19,7.47,2.78,3.87,1.28,19.615384615384617,7.307692307692308
64,David Bednar,PIT,0,60,60.0,254,3,4,0,21,6,5,54,29,27,7,2,3,62,22,9.34,3.37,4.02,1.27,24.409448818897637,8.661417322834646
65,Shawn Armstrong,TEX,1,58,62.2,265,3,3,0,1,9,1,59,31,28,8,1,3,61,21,8.78,2.99,4.09,1.28,23.0188679245283,7.9245283018867925
66,Anthony Bender,MIA,0,58,57.2,244,4,3,0,5,15,4,54,27,24,6,1,3,59,20,9.29,3.17,3.82,1.28,24.18032786885246,8.19672131147541
67,Andrew Nardi,MIA,0,56,55.0,232,4,3,0,2,13,3,47,25,23,7,1,2,69,22,11.26,3.54,3.79,1.25,29.74137931034483,9.482758620689655
68,Matthew Liberatore,STL,4,51,75.0,321,4,4,1,1,8,1,73,38,35,8,1,3,68,27,8.16,3.24,4.16,1.33,21.18380062305296,8.411214953271028
69,Tristan Beck,SFG,2,38,55.2,234,2,2,0,0,4,0,54,27,25,7,1,2,48,15,7.77,2.49,3.97,1.25,20.51282051282051,6.41025641025641
70,Jared Koenig,MIL,2,53,61.2,262,5,4,0,2,10,2,58,27,25,6,2,3,60,22,8.71,3.26,3.67,1.3,22.900763358778626,8.396946564885496
71,Tanner Banks,PHI,0,61,67.1,283,3,3,0,1,9,2,63,31,29,8,1,3,66,21,8.86,2.84,3.86,1.25,23.32155477031802,7.420494699646643
72,Reed Garrett,NYM,0,59,63.0,270,5,4,0,2,13,4,55,29,27,7,2,3,74,29,10.57,4.19,3.82,1.34,27.40740740740741,10.74074074074074
73,Liam Hendriks,BOS,0,52,53.1,220,4,3,0,16,9,4,47,24,22,7,1,2,60,16,10.19,2.66,3.79,1.18,27.27272727272727,7.2727272727272725
74,Yennier Cano,BAL,0,62,60.1,253,3,3,0,3,20,3,55,25,23,5,1,2,60,21,8.96,3.17,3.41,1.26,23.715415019762844,8.300395256916996
75,Mark Leiter Jr.,NYY,0,53,55.0,230,3,3,0,1,14,2,47,26,24,7,1,3,66,21,10.81,3.38,3.86,1.22,28.695652173913043,9.130434782608695
76,Dane Dunning,TEX,6,49,83.2,358,5,4,3,0,4,0,81,43,39,11,1,5,76,29,8.19,3.12,4.24,1.32,21.22905027932961,8.100558659217876
77,Kenley Jansen,,0,47,50.1,209,3,3,0,10,3,4,42,23,21,6,1,2,57,19,10.26,3.39,3.77,1.21,27.27272727272727,9.090909090909092
78,Sean Hjelle,SFG,0,53,64.1,276,3,3,0,0,8,0,67,31,28,6,2,4,56,17,7.85,2.45,3.99,1.31,20.28985507246377,6.159420289855073
79,John Schreiber,KCR,0,58,56.1,243,3,3,0,2,17,2,53,27,24,5,1,3,53,22,8.44,3.52,3.89,1.33,21.810699588477366,9.053497942386832
80,Taylor Rogers,CIN,0,61,59.1,253,3,4,0,5,12,2,54,29,27,8,1,3,64,23,9.7,3.42,4.03,1.29,25.296442687747035,9.090909090909092
81,Colin Holderman,PIT,0,59,58.1,251,3,4,0,2,18,4,53,27,25,6,1,4,59,25,9.16,3.81,3.83,1.33,23.50597609561753,9.9601593625498
82,Caleb Ferguson,PIT,0,55,53.2,231,3,3,0,1,12,2,50,24,22,5,1,3,58,22,9.72,3.71,3.77,1.35,25.108225108225106,9.523809523809524
83,Pierce Johnson,ATL,0,61,61.1,261,4,4,0,3,13,3,54,28,25,7,1,2,74,26,10.81,3.85,3.73,1.31,28.35249042145594,9.961685823754788
84,Matt Brash,SEA,0,32,32.1,137,3,2,0,3,6,1,26,12,11,3,1,2,42,14,11.66,4.0,3.16,1.25,30.656934306569344,10.218978102189782
85,Joel Payamps,MIL,0,62,61.2,256,3,4,0,6,18,2,56,27,25,8,2,3,61,19,8.87,2.71,3.65,1.2,23.828125,7.421875
86,Hoby Milner,TEX,0,55,55.0,229,3,2,0,0,9,1,53,26,23,6,1,3,51,14,8.31,2.22,3.83,1.2,22.270742358078603,6.11353711790393
87,Seth Halvorsen,COL,0,59,62.0,270,4,5,0,10,11,4,62,33,30,8,1,3,60,25,8.73,3.58,4.4,1.4,22.22222222222222,9.25925925925926
88,Brady Basso,ATH,3,30,46.1,193,3,2,1,0,1,0,43,22,20,6,0,1,44,13,8.52,2.52,3.91,1.22,22.797927461139896,6.7357512953367875
89,Kirby Yates,LAD,0,58,58.0,241,5,3,0,15,11,3,42,23,21,7,2,3,72,27,11.21,4.22,3.3,1.19,29.87551867219917,11.20331950207469
90,Tony Santillan,CIN,0,57,59.1,254,4,4,0,4,12,3,53,30,27,8,3,3,69,26,10.52,3.88,4.16,1.32,27.165354330708663,10.236220472440944
91,Yuki Matsui,SDP,0,53,53.0,223,3,2,0,2,8,3,44,23,21,6,2,2,61,22,10.41,3.77,3.61,1.25,27.3542600896861,9.865470852017937
92,Robert Suarez,SDP,0,61,62.1,256,5,4,0,28,5,5,53,26,24,8,2,2,62,20,8.94,2.92,3.52,1.18,24.21875,7.8125
93,Caleb Thielbar,CHC,0,53,49.0,206,3,3,0,1,12,2,44,24,22,6,1,1,54,18,9.93,3.33,4.0,1.26,26.21359223300971,8.737864077669903
94,Graham Ashcraft,CIN,3,41,58.2,252,3,3,1,0,4,0,60,31,28,7,0,3,48,18,7.34,2.81,4.34,1.33,19.047619047619047,7.142857142857142
95,Declan Cronin,MIA,0,59,66.1,290,3,4,0,1,11,1,67,34,31,5,2,4,59,25,7.99,3.4,4.19,1.39,20.344827586206897,8.620689655172415
96,Danny Coulombe,MIN,0,46,45.0,184,3,2,0,1,9,2,39,19,17,5,1,2,47,13,9.36,2.51,3.43,1.14,25.543478260869566,7.065217391304348
97,Carlos Estevez,KCR,0,60,62.0,260,4,4,0,19,6,5,56,29,27,8,2,3,62,21,8.97,3.03,3.87,1.24,23.846153846153847,8.076923076923077
98,Luke Weaver,NYY,0,61,72.0,297,4,4,0,5,17,1,63,34,31,10,1,3,78,22,9.83,2.77,3.89,1.18,26.262626262626267,7.4074074074074066
99,Jason Foley,DET,0,62,59.2,252,3,3,0,19,9,3,58,26,24,5,2,3,48,18,7.31,2.64,3.6,1.27,19.047619047619047,7.142857142857142
100,Clayton Beeter,NYY,1,41,50.1,214,3,2,0,0,5,0,42,24,22,6,1,2,57,23,10.22,4.2,3.96,1.3,26.635514018691588,10.74766355140187
101,Bryan King,HOU,0,49,48.2,207,2,2,0,0,7,2,43,21,19,5,1,3,51,20,9.41,3.65,3.57,1.29,24.637681159420293,9.66183574879227
102,Nick Mears,MIL,0,56,58.0,248,2,3,0,0,12,2,50,28,26,7,1,2,70,27,10.94,4.14,4.06,1.32,28.225806451612907,10.887096774193548
103,Brock Stewart,MIN,0,48,49.0,207,2,1,0,1,13,2,41,21,19,6,1,2,60,21,11.05,3.86,3.48,1.27,28.985507246376812,10.144927536231885
104,Joe Ross,PHI,4,36,57.1,245,3,3,2,0,2,0,55,29,27,7,1,3,50,21,7.91,3.26,4.18,1.33,20.408163265306122,8.571428571428571
105,Brock Burke,LAA,0,58,62.0,263,4,3,0,1,9,2,59,31,28,8,2,3,62,21,9.02,3.11,4.11,1.29,23.574144486692013,7.984790874524715
106,Joe Mantiply,ARI,0,59,55.2,234,4,3,0,1,13,1,54,26,24,5,2,2,48,16,7.82,2.67,3.87,1.27,20.51282051282051,6.837606837606838
