#,Name,Team,GS,G,IP,TBF,W,L,QS,SV,HLD,BS,H,R,ER,HR,IBB,HBP,SO,BB,K/9,BB/9,ERA,WHIP
212,Tink Hence,STL,26,26,98.2,421,5,5,,0,0,,95,50,46,13,0,2,83,34,7.57,3.1,4.19,1.31
213,Jonah Tong,NYM,23,25,101.1,448,5,5,,0,0,,96,54,50,13,0,1,98,48,8.71,4.26,4.44,1.42
214,Lucas Braun,ATL,22,23,123,532,6,6,,0,0,,127,65,60,18,0,4,102,38,7.46,2.78,4.39,1.34
215,Logan Allen,CLE,26,27,133,576,8,9,,0,0,,131,68,63,19,0,4,115,51,7.78,3.45,4.26,1.37
216,Drew Thorpe,CHW,20,20,102,434,6,8,,0,0,,102,57,53,15,0,1,81,36,7.15,3.18,4.68,1.35
217,Cody Poteet,CHC,16,17,69.2,289,3,3,,0,1,,63,32,30,8,0,2,63,23,8.13,2.97,3.87,1.23
218,DL Hall,MIL,19,28,78.1,345,3,4,,0,1,,70,39,36,9,0,5,84,37,9.66,4.25,4.14,1.37
219,Travis Adams,MIN,21,24,107,465,6,7,,0,0,,112,58,54,14,0,3,81,35,6.81,2.94,4.54,1.37
220,Steven Zobac,KCR,21,23,107.2,468,7,9,,0,0,,114,58,54,15,1,4,81,31,6.77,2.59,4.51,1.35
221,Mason Montgomery,TBR,19,33,103.2,447,4,4,,1,12,,97,52,48,13,0,5,99,40,8.59,3.47,4.17,1.32
222,Ben Lively,CLE,24,25,125.2,541,9,10,,0,0,,127,64,59,17,0,6,98,42,7.02,3.01,4.22,1.34
223,Sawyer Gipson-Long,DET,16,18,82,348,6,6,,0,1,,79,42,39,11,0,4,73,24,8.01,2.63,4.28,1.26
224,Luis L. Ortiz,CLE,18,32,126.1,536,7,6,,0,1,,117,61,56,17,1,6,109,45,7.77,3.21,3.99,1.28
225,Carlos Rodriguez,MIL,23,26,127.2,553,9,10,,0,1,,119,70,65,18,0,9,115,51,8.1,3.59,4.58,1.33
226,Javier Assad,CHC,24,28,130.2,565,6,5,,0,1,,125,65,60,16,0,6,106,52,7.3,3.58,4.13,1.35
227,Connor Thomas,MIL,11,39,98.1,420,6,6,,0,0,,100,49,45,11,0,5,70,26,6.41,2.38,4.12,1.28
228,Austin Gomber,COL,24,25,133.1,573,6,9,,0,0,,146,81,75,23,1,2,95,37,6.41,2.5,5.06,1.37
229,Drey Jameson,ARI,14,18,86,368,6,5,,0,4,,83,40,37,10,0,5,76,29,7.95,3.03,3.87,1.3
230,Davis Martin,CHW,17,19,78.2,344,4,5,,0,0,,78,42,39,10,0,5,71,30,8.12,3.43,4.46,1.37
231,Colton Gordon,HOU,22,24,113.2,491,5,5,,0,0,,111,58,54,16,0,6,99,40,7.84,3.17,4.27,1.33
232,Kyle Freeland,COL,22,22,118,519,6,8,,0,0,,134,70,65,19,0,4,83,33,6.33,2.52,4.96,1.42
233,Bruce Zimmermann,MIL,17,22,89.1,387,4,5,,0,1,,95,46,43,12,0,3,73,25,7.36,2.52,4.33,1.34
234,Chayce McDermott,BAL,19,22,97,423,5,5,,0,1,,86,50,46,12,0,4,102,49,9.46,4.55,4.27,1.39
235,Alex Pham,BAL,23,25,100.2,436,5,5,,0,0,,99,53,49,13,0,1,86,40,7.69,3.57,4.38,1.38
236,Cade Cavalli,WSN,15,15,69.2,306,4,4,,0,1,,64,36,33,7,0,6,67,31,8.65,4,4.26,1.36
237,George Klassen,LAA,25,25,96.2,425,5,7,,0,0,,92,53,49,13,0,3,91,46,8.47,4.28,4.56,1.43
238,Sean Burke,CHW,21,22,84,368,4,7,,0,1,,78,46,43,11,0,4,83,40,8.89,4.29,4.61,1.4
239,Joander Suarez,NYM,20,22,104.2,457,7,7,,0,0,,105,56,52,14,0,5,87,37,7.48,3.18,4.47,1.36
240,Darren McCaughan,MIN,21,25,119,517,4,6,,0,0,,127,67,62,17,0,8,90,33,6.81,2.5,4.69,1.34
241,Mike Vasil,TBR,24,26,121,525,7,8,,0,0,,122,64,59,15,0,8,92,40,6.84,2.98,4.39,1.34
242,Logan Henderson,MIL,22,22,87,365,7,7,,0,0,,80,45,42,15,0,3,88,26,9.1,2.69,4.34,1.22
243,Tommy Henry,ARI,23,25,128.1,559,7,6,,0,1,,127,66,61,16,1,5,105,51,7.37,3.58,4.28,1.39
244,Lance Lynn,,23,23,125.2,545,6,8,,0,0,,125,67,62,19,1,6,115,46,8.23,3.29,4.44,1.36
245,Randy Dobnak,MIN,21,28,116,516,7,8,,0,0,,122,63,58,14,0,6,91,46,7.06,3.57,4.5,1.45
246,Landen Roupp,SFG,13,29,78,332,3,3,,0,1,,71,37,34,8,0,2,74,32,8.54,3.69,3.92,1.32
247,Matthew Liberatore,STL,15,43,102,439,6,5,,2,12,,96,51,47,12,2,6,93,38,8.21,3.35,4.15,1.31
248,Chase Petty,CIN,26,26,118.2,523,5,9,,0,0,,126,74,68,18,0,4,87,45,6.6,3.41,5.16,1.44
249,Connor Noland,CHC,23,24,115.1,495,7,7,,0,0,,123,62,57,16,0,1,76,30,5.93,2.34,4.45,1.33
250,Carson Seymour,SFG,24,26,115.1,510,6,8,,0,0,,121,61,56,13,0,7,87,41,6.79,3.2,4.37,1.41
251,A.J. Blubaugh,HOU,21,26,110.2,482,7,7,,0,0,,108,57,53,15,1,5,96,42,7.8,3.41,4.31,1.36
252,Cristian Mena,ARI,22,22,110,478,5,4,,0,1,,106,54,50,14,0,5,97,44,7.94,3.6,4.09,1.36
253,Gordon Graceffo,STL,24,25,124.1,533,7,9,,0,1,,126,66,61,16,0,4,86,41,6.23,2.97,4.42,1.34
254,Tanner Tully,,18,21,93.1,404,4,6,,0,0,,102,53,49,12,0,3,54,24,5.21,2.32,4.73,1.35
255,Joey Cantillo,CLE,19,21,86,372,5,5,,0,1,,76,42,39,11,0,3,89,41,9.31,4.29,4.08,1.36
256,Adam Mazur,MIA,23,24,110.2,483,6,9,,0,1,,119,63,58,16,0,2,84,36,6.83,2.93,4.72,1.4
257,Domingo Germán,,16,19,88.2,380,4,6,,0,0,,87,48,44,12,0,4,77,31,7.81,3.15,4.46,1.33
258,Emmet Sheehan,LAD,14,19,75,316,4,3,,0,0,,63,39,36,10,0,4,78,32,9.36,3.84,4.32,1.27
259,Clayton Beeter,NYY,17,21,79,341,4,4,,0,4,,68,41,38,11,0,4,84,37,9.57,4.22,4.33,1.33
260,Carson Ragsdale,SFG,23,23,98.1,434,5,6,,0,0,,97,52,48,13,0,6,96,39,8.79,3.57,4.39,1.38
261,Jaime Barria,,15,29,101,429,6,5,,0,0,,103,50,46,14,1,2,78,28,6.95,2.5,4.1,1.3
262,Nabil Crismatt,PHI,11,31,76.1,332,3,4,,0,0,,79,40,37,9,0,3,60,23,7.08,2.71,4.36,1.34
263,Jake Woodford,COL,21,27,103.1,456,5,6,,0,1,,111,59,55,14,0,7,74,35,6.45,3.05,4.79,1.41
264,Cal Quantrill,,25,26,135.1,596,7,9,,0,0,,142,78,72,19,0,9,95,52,6.32,3.46,4.79,1.43
265,Jordan Wicks,CHC,20,20,84.1,362,5,5,,0,1,,81,43,40,11,0,3,73,29,7.79,3.1,4.27,1.3
266,Jordan Hicks,SFG,15,33,95.1,419,5,5,,0,1,,88,46,43,9,0,7,91,45,8.59,4.25,4.06,1.4
267,Humberto Castellanos,,17,23,94,401,5,4,,0,0,,92,45,42,12,0,5,78,29,7.47,2.78,4.02,1.29
268,Matt Manning,DET,18,19,91.1,387,4,4,,0,1,,88,48,44,12,0,2,72,31,7.1,3.06,4.34,1.3
269,Blake Wehunt,BOS,23,23,93,409,5,5,,0,0,,96,53,49,12,0,4,73,34,7.06,3.29,4.74,1.4
270,Keider Montero,DET,26,28,128.2,558,7,9,,0,1,,127,70,65,18,0,8,105,46,7.34,3.22,4.55,1.34
271,Justin Wrobleski,LAD,22,25,113.1,489,5,6,,0,1,,113,64,59,18,0,3,97,40,7.71,3.18,4.69,1.35
272,Jared Koenig,MIL,10,44,80.1,345,6,6,,2,12,,74,38,35,9,2,4,75,30,8.41,3.36,3.92,1.3
273,Mason Black,SFG,26,26,110.1,483,7,7,,0,1,,110,58,54,14,0,8,95,40,7.75,3.26,4.41,1.36
274,Zach Messinger,NYY,22,25,124.1,547,6,7,,0,0,,123,70,65,18,0,8,100,48,7.24,3.48,4.71,1.38
275,Jakob Junis,,9,26,74,312,3,3,,0,0,,75,41,38,12,0,3,67,18,8.15,2.19,4.62,1.26
276,Keaton Winn,SFG,14,17,71,306,4,6,,0,1,,69,38,35,8,0,5,62,22,7.86,2.79,4.44,1.28
277,Tanner Gordon,COL,21,21,98,430,6,8,,0,1,,113,59,55,16,0,2,67,25,6.15,2.3,5.05,1.41
278,Bubba Chandler,PIT,23,26,110,480,7,9,,0,0,,108,59,55,15,0,7,95,43,7.77,3.52,4.5,1.37
279,Dylan Dodd,ATL,19,23,103,446,5,5,,0,4,,110,56,52,15,0,2,80,29,6.99,2.53,4.54,1.35
280,Jordan Balazovic,DET,11,32,85,371,6,6,,0,1,,80,43,40,9,0,3,77,36,8.15,3.81,4.24,1.36
281,Chase Silseth,LAA,18,20,79,339,4,4,,0,10,,74,41,38,11,0,4,75,32,8.54,3.65,4.33,1.34
282,Cameron Weston,BAL,15,24,90.1,388,7,8,,0,0,,88,45,42,11,0,7,75,29,7.48,2.89,4.19,1.3
283,Hayden Birdsong,SFG,27,28,116.1,504,7,8,,0,1,,103,63,58,15,0,9,120,55,9.29,4.26,4.49,1.36
284,Reid VanScoter,SEA,22,22,102.1,440,6,6,,0,0,,107,53,49,13,0,5,72,28,6.33,2.46,4.31,1.32
285,Cam Schlittler,NYY,21,23,103.1,457,7,7,,0,0,,99,57,53,15,0,8,94,42,8.19,3.66,4.62,1.36
286,Sem Robberse,STL,19,21,100,432,5,5,,0,0,,100,53,49,13,0,3,78,35,7.02,3.15,4.41,1.35
287,Austin Peterson,CLE,24,24,129,549,7,9,,0,0,,138,69,64,21,0,5,91,28,6.35,1.95,4.47,1.29
288,Lael Lockhart,DET,19,25,101.1,445,5,8,,0,0,,97,54,50,13,0,5,92,43,8.17,3.82,4.44,1.38
289,Cristian Javier,HOU,19,23,112.2,472,6,6,,0,1,,97,55,51,17,0,5,111,47,8.86,3.75,4.07,1.28
290,Zack Thompson,STL,18,26,92.2,408,5,6,,0,7,,86,48,44,11,0,5,91,44,8.83,4.27,4.27,1.4
291,Blake Walston,ARI,20,23,104,458,5,5,,0,1,,103,52,48,11,0,6,83,44,7.18,3.81,4.15,1.41
292,Anthony Molina,COL,10,30,78.2,346,2,3,,0,1,,86,45,42,9,0,2,52,24,5.95,2.74,4.8,1.4
293,Chandler Champlain,KCR,24,25,121,533,6,9,,0,0,,130,69,64,16,0,5,82,41,6.1,3.05,4.76,1.41
294,Antonio Senzatela,COL,17,17,80.1,362,3,5,,0,1,,94,49,45,10,0,3,49,25,5.49,2.8,5.04,1.48
295,Hunter Dobbins,BOS,22,22,105.2,464,5,7,,0,0,,112,59,55,14,0,6,77,36,6.56,3.07,4.68,1.4
296,Michael Grove,LAD,9,33,67.1,289,4,3,,0,4,,63,35,32,9,0,3,70,23,9.36,3.08,4.28,1.28
297,Chase Hampton,NYY,18,18,86.2,368,3,3,,0,0,,83,48,44,14,0,2,77,30,7.99,3.11,4.57,1.3
298,Sean Boyle,NYY,13,20,75.1,322,5,5,,0,0,,73,40,37,10,0,8,61,20,7.29,2.39,4.42,1.24
299,Tyler Phillips,PHI,23,24,126.2,559,6,9,,0,1,,137,76,70,19,0,4,91,44,6.46,3.13,4.97,1.43
300,C.J. Culpepper,MIN,22,23,78.2,344,4,5,,0,0,,78,42,39,9,0,7,64,28,7.32,3.2,4.46,1.35
301,Connor Phillips,CIN,22,22,92.2,421,5,7,,0,1,,91,57,53,13,0,7,92,49,8.93,4.76,5.15,1.51
302,Spencer Giesting,ARI,24,24,123.2,548,9,8,,0,0,,123,64,59,15,0,8,103,52,7.49,3.78,4.29,1.41
303,Brandon Williamson,CIN,21,21,98.2,436,4,6,,0,0,,99,59,55,15,0,6,87,43,7.93,3.92,5.02,1.44
304,Tucker Davidson,,14,28,100,436,7,7,,0,0,,102,52,48,12,1,3,79,37,7.11,3.33,4.32,1.39
305,J.P. France,HOU,16,21,95.1,419,5,6,,0,1,,94,49,45,13,0,2,88,41,8.31,3.87,4.25,1.42
306,Adrian Houser,TEX,16,24,97.1,422,4,6,,0,1,,97,56,52,11,0,4,67,38,6.2,3.51,4.81,1.39
307,Brett Kerry,LAA,20,25,126.1,543,4,6,,0,0,,133,74,68,21,0,4,96,38,6.84,2.71,4.85,1.35
308,Paul Blackburn,NYM,18,19,91,398,5,5,,0,1,,94,51,47,12,1,3,71,32,7.02,3.16,4.65,1.38
309,Jhony Brito,SDP,13,28,88,374,6,5,,0,1,,88,44,41,11,0,3,64,25,6.55,2.56,4.19,1.28
310,Caleb Kilian,CHC,16,20,82.1,360,3,4,,0,1,,83,44,41,9,1,4,63,30,6.89,3.28,4.48,1.37
311,Packy Naughton,STL,8,20,43.2,187,2,2,,0,0,,43,19,18,4,0,1,38,12,7.83,2.47,3.71,1.26
312,Collin Wiles,,16,19,92.1,395,5,7,,0,0,,99,52,48,14,0,4,63,21,6.14,2.05,4.68,1.3
313,Andrew Painter,PHI,21,21,86,373,4,4,,0,0,,79,49,45,14,0,4,91,37,9.52,3.87,4.71,1.35
314,Connelly Early,BOS,24,24,102.1,454,5,7,,0,0,,100,58,54,13,0,14,90,40,7.92,3.52,4.75,1.37
315,Cade Horton,CHC,18,18,68.2,288,3,3,,0,0,,64,36,33,9,0,3,59,21,7.73,2.75,4.32,1.24
316,Mason Barnett,ATH,23,24,118.1,514,7,8,,0,0,,113,64,59,16,0,8,105,46,7.99,3.5,4.49,1.34
317,Ryan Gusto,HOU,21,26,120.2,525,6,6,,0,0,,121,65,60,17,0,5,96,44,7.16,3.28,4.47,1.37
318,Eric Lauer,TOR,20,23,105,448,6,7,,0,0,,101,54,50,16,0,3,90,38,7.71,3.26,4.29,1.32
319,Troy Melton,DET,23,23,95.1,413,5,8,,0,0,,98,52,48,14,0,3,75,29,7.08,2.74,4.53,1.33
320,Caden Dana,LAA,24,24,124,536,7,10,,0,0,,122,72,67,20,0,8,106,46,7.69,3.34,4.86,1.35
321,Beau Brieske,DET,12,46,82.2,350,4,5,,10,10,,75,41,38,10,1,3,76,30,8.27,3.26,4.14,1.27
322,Tristan Beck,SFG,11,25,76,326,4,4,,0,7,,76,37,34,9,1,3,64,23,7.58,2.72,4.03,1.3
323,Max Castillo,,17,21,88.1,384,4,5,,0,0,,92,51,47,12,0,3,63,29,6.42,2.96,4.79,1.37
324,Brian Van Belle,BOS,14,25,99.1,433,5,6,,0,0,,110,56,52,14,0,3,69,27,6.25,2.45,4.71,1.38
325,James Hicks,HOU,12,24,98.1,428,5,4,,0,0,,100,51,47,13,0,5,76,30,6.96,2.75,4.3,1.32
326,Kyle Tyler,PHI,19,23,102.2,456,5,6,,0,1,,107,61,56,14,0,4,81,42,7.1,3.68,4.91,1.45
327,Tony Gonsolin,LAD,17,17,81,330,5,4,,0,1,,71,42,39,12,1,3,67,27,7.44,3,4.33,1.21
328,Spencer Howard,,13,26,78.1,347,4,4,,0,0,,79,42,39,10,0,3,77,30,8.85,3.45,4.48,1.39
329,Michael Lorenzen,KCR,24,27,127.1,540,6,7,,0,1,,120,68,63,17,0,4,94,52,6.65,3.68,4.45,1.35
330,Brenan Hanifee,DET,6,43,77,327,3,3,,0,1,,77,37,34,8,0,3,58,20,6.78,2.34,3.97,1.26
331,Chase Dollander,COL,22,22,108,480,3,5,,0,0,,107,65,60,17,0,13,100,43,8.33,3.58,5,1.39
332,Yilber Diaz,ARI,20,25,109.1,479,8,6,,0,1,,102,55,51,14,0,6,105,51,8.65,4.2,4.2,1.4
333,Carson Spiers,CIN,16,27,113.1,501,5,8,,0,1,,120,70,65,19,0,8,97,40,7.71,3.18,5.16,1.41
334,Parker Messick,CLE,25,26,116.2,509,6,7,,0,0,,114,63,58,17,0,10,102,42,7.87,3.24,4.47,1.34
335,Julian Aguiar,CIN,25,26,125.2,548,4,8,,0,0,,133,80,74,21,0,11,90,38,6.44,2.72,5.3,1.36
336,Michael Plassmeyer,TEX,15,24,81.2,351,5,8,,0,0,,80,48,44,12,0,8,71,23,7.82,2.53,4.85,1.26
337,José Urquidy,,16,18,89.1,372,5,5,,0,0,,88,45,42,14,0,3,69,22,6.95,2.22,4.23,1.23
338,Yoendrys Gómez,NYY,20,25,80.1,350,3,3,,0,1,,73,44,41,11,0,6,76,35,8.52,3.92,4.6,1.34
339,Huascar Ynoa,MIN,14,18,64,279,4,5,,0,1,,61,35,32,8,0,3,61,26,8.58,3.66,4.5,1.36
340,Dustin May,LAD,7,8,37.2,152,2,2,,0,1,,31,16,15,4,0,3,38,12,9.07,2.86,3.58,1.14
341,Jhonathan Díaz,,18,26,103.2,456,5,6,,0,0,,99,54,50,11,0,12,86,41,7.46,3.56,4.34,1.35
342,Sean Sullivan,COL,21,21,102.2,450,4,7,,0,0,,110,63,58,16,0,4,73,35,6.4,3.07,5.08,1.41
343,Robby Snelling,MIA,24,24,109.1,485,6,8,,0,0,,118,63,58,15,0,2,81,43,6.67,3.54,4.78,1.47
344,Blake Adams,COL,20,21,107.2,472,5,7,,0,0,,121,65,60,18,0,3,73,31,6.1,2.59,5.01,1.41
345,Joey Wentz,PIT,10,34,84.1,371,4,4,,0,8,,82,45,42,11,0,2,84,37,8.97,3.95,4.48,1.41
346,Brock Selvidge,NYY,19,19,97.1,428,6,7,,0,0,,100,56,52,14,0,4,72,36,6.66,3.33,4.81,1.4
347,Pierson Ohl,MIN,16,21,97,415,5,7,,0,0,,109,54,50,15,0,3,62,19,5.75,1.76,4.64,1.32
348,Ethan Pecko,HOU,14,25,88.2,386,5,5,,0,0,,86,45,42,12,0,2,78,35,7.91,3.55,4.26,1.36
349,Garrett Stallings,MIL,13,25,90,388,4,5,,0,0,,92,48,44,13,0,2,70,28,7,2.8,4.4,1.33
350,Tyler Wells,BAL,15,23,84.2,344,5,4,,0,0,,77,44,41,13,0,2,73,25,7.76,2.66,4.36,1.2
351,Osvaldo Bido,ATH,17,25,96.1,419,6,6,,0,1,,88,51,47,11,0,10,89,41,8.32,3.83,4.39,1.34
352,Marco Raya,MIN,28,28,97.2,432,3,4,,0,0,,97,55,51,13,0,6,83,41,7.65,3.78,4.7,1.41
353,Kenta Maeda,DET,18,25,103.1,444,4,6,,0,6,,105,61,56,17,0,3,91,32,7.93,2.79,4.88,1.33
354,Victor Santos,STL,14,28,93.2,401,6,7,,0,0,,95,51,47,11,0,4,62,28,5.96,2.69,4.51,1.31
355,Rafael Sanchez,TOR,18,19,94,412,4,6,,0,0,,102,52,48,14,0,1,66,28,6.32,2.68,4.6,1.38
356,Riley Gowens,CHW,22,22,103,450,4,8,,0,0,,105,62,57,17,0,4,89,40,7.78,3.5,4.98,1.41
357,Mason Adams,CHW,19,22,104.1,456,4,7,,0,0,,112,62,57,16,0,10,75,29,6.47,2.5,4.92,1.35
358,Easton McGee,MIL,12,18,63,265,4,3,,0,0,,64,31,29,8,0,4,42,13,6,1.86,4.14,1.22
359,Ian Seymour,TBR,23,23,112,485,5,6,,0,0,,108,61,56,16,0,10,99,40,7.96,3.21,4.5,1.32
360,Ken Waldichuk,ATH,17,22,93.2,409,4,5,,0,0,,87,51,47,12,0,7,90,40,8.64,3.84,4.51,1.36
361,Yu-Min Lin,ARI,22,22,107,472,5,5,,0,0,,107,54,50,13,0,10,87,41,7.32,3.45,4.21,1.38
362,Robert Dugger,ATH,20,24,104.1,464,4,6,,0,0,,109,63,58,14,0,3,79,44,6.82,3.8,5,1.47
363,Jack Perkins,ATH,15,19,74.2,323,3,3,,0,0,,70,38,35,9,0,5,68,29,8.19,3.49,4.22,1.33
364,Mitch White,,10,26,75,327,4,5,,0,0,,72,41,38,9,1,4,65,29,7.8,3.48,4.56,1.35
365,Trenton Denholm,CLE,21,23,116,507,6,8,,0,0,,125,63,58,16,0,3,76,37,5.9,2.87,4.5,1.4
366,Bryan Hoeing,SDP,10,33,85,361,4,5,,0,12,,84,44,41,11,1,3,65,24,6.88,2.54,4.34,1.27
367,Roansy Contreras,BAL,10,37,84,356,4,4,,0,1,,76,45,42,12,2,3,77,31,8.25,3.32,4.5,1.27
368,Jared Shuster,CHW,14,33,96.1,420,4,7,,1,11,,100,55,51,13,0,0,72,39,6.73,3.64,4.77,1.44
369,Jesse Scholtens,CHW,12,22,77.2,342,3,5,,0,0,,83,45,42,11,1,3,62,27,7.18,3.13,4.86,1.42
370,Ricky Tiedemann,TOR,25,25,64,280,3,3,,0,0,,54,32,30,8,0,6,70,32,9.84,4.5,4.22,1.34
371,Carson Palmquist,COL,24,24,101.2,454,6,8,,0,0,,101,61,56,16,0,9,96,46,8.5,4.07,4.96,1.45
372,Mitch Bratt,TEX,20,23,99.1,429,5,8,,0,0,,101,59,55,16,0,3,78,32,7.07,2.9,4.98,1.34
373,Andry Lara,WSN,24,24,114.2,504,8,12,,0,0,,122,67,62,17,0,4,83,40,6.51,3.14,4.86,1.41
374,Brent Headrick,MIN,12,21,72,311,4,4,,0,1,,70,38,35,11,0,3,72,26,9,3.25,4.38,1.33
375,Sean Hjelle,SFG,9,43,93,406,5,4,,0,13,,96,46,43,10,2,8,76,28,7.35,2.71,4.16,1.33
376,Tyler Schweitzer,CHW,22,23,113,499,5,9,,0,0,,121,69,64,18,0,3,86,43,6.85,3.42,5.1,1.45
377,Reiver Sanmartin,CIN,7,28,53,233,3,4,,0,0,,55,29,27,6,0,2,44,19,7.47,3.23,4.58,1.4
378,Kyle Hurt,LAD,12,22,60,261,3,3,,0,0,,52,31,29,8,0,4,68,29,10.2,4.35,4.35,1.35
379,Drue Hackenberg,ATL,24,24,112.2,508,5,6,,0,0,,110,63,58,13,0,12,98,53,7.83,4.23,4.63,1.45
380,J.T. Ginn,ATH,22,24,113.2,500,5,7,,0,1,,116,63,58,14,1,10,84,39,6.65,3.09,4.59,1.36
381,Cam Alldred,,14,22,75.2,332,4,5,,0,0,,76,41,38,9,0,4,61,30,7.25,3.57,4.52,1.4
382,Patrick Monteverde,MIA,20,21,99.2,439,5,8,,0,0,,108,55,51,14,0,4,73,35,6.59,3.16,4.6,1.43
383,River Ryan,LAD,20,21,74.1,323,2,3,,0,0,,70,40,37,10,0,5,66,31,7.99,3.76,4.48,1.36
384,Michael Soroka,WSN,13,26,91.2,398,5,7,,0,1,,87,51,47,13,0,7,86,36,8.44,3.53,4.61,1.34
385,Kolby Allard,CLE,18,26,104.1,454,5,7,,0,1,,110,62,57,18,0,2,87,34,7.51,2.93,4.92,1.38
386,Pedro Avila,,8,42,86.2,374,4,4,,0,0,,78,40,37,9,0,6,81,38,8.41,3.94,3.84,1.34
387,Brandon Leibrandt,NYY,13,17,71.2,311,3,4,,0,0,,75,40,37,11,0,3,56,21,7.03,2.64,4.64,1.34
388,Bradley Blalock,COL,22,24,103,457,4,7,,0,1,,111,63,58,16,0,3,76,40,6.64,3.5,5.07,1.47
389,Shane Smith,CHW,13,32,78.2,346,3,6,,0,0,,77,44,41,11,0,8,73,29,8.35,3.32,4.69,1.35
390,Jack Kochanowicz,LAA,24,25,135.2,595,7,10,,0,1,,150,81,75,19,1,12,73,37,4.84,2.45,4.97,1.38
391,Josh Stephan,TEX,15,16,77.2,335,4,6,,0,0,,79,45,42,12,0,5,61,22,7.07,2.55,4.86,1.3
392,Porter Hodge,CHC,8,41,70.1,304,4,4,,11,10,,58,34,31,7,0,6,76,34,9.73,4.35,3.97,1.31
393,Hayden Wesneski,HOU,14,30,90,380,5,6,,0,1,,84,48,44,14,0,4,84,30,8.4,3,4.4,1.27
394,Alex Faedo,TBR,11,31,68.2,290,4,4,,0,11,,62,35,32,9,0,2,65,26,8.52,3.41,4.19,1.28
395,Max Rajcic,STL,23,24,120.2,525,8,11,,0,0,,126,67,62,17,0,8,84,37,6.26,2.76,4.62,1.35
396,Wilmer Flores,DET,15,24,73,320,4,5,,0,0,,70,38,35,8,0,7,60,28,7.4,3.45,4.32,1.34
397,Blayne Enlow,,15,20,70,306,3,4,,0,0,,71,37,34,8,0,6,57,23,7.33,2.96,4.37,1.34
398,John Means,,14,14,68,278,4,4,,0,0,,65,34,31,10,0,3,51,16,6.75,2.12,4.1,1.19
399,Ryan Watson,TOR,10,20,72.2,315,3,4,,0,0,,74,38,35,9,0,3,53,23,6.56,2.85,4.33,1.33
400,Ryan Lobus,TEX,12,26,81.2,351,6,6,,0,0,,78,45,42,13,0,7,77,25,8.48,2.75,4.63,1.26
401,Drew Anderson,,18,25,98.1,430,5,8,,0,0,,95,55,51,13,0,4,86,44,7.87,4.03,4.67,1.41
402,Zak Kent,CLE,13,18,58.2,258,3,2,,0,0,,58,29,27,7,1,2,51,23,7.82,3.53,4.14,1.38
403,Dom Hamel,NYM,23,24,112.2,499,6,7,,0,0,,110,65,60,15,0,5,95,53,7.59,4.23,4.79,1.45
404,Lachlan Wells,,16,16,79.2,345,4,6,,0,0,,88,46,43,13,0,4,54,17,6.1,1.92,4.86,1.32
405,Joe Ross,PHI,12,24,76,335,4,4,,0,6,,77,43,40,10,2,4,64,30,7.58,3.55,4.74,1.41
406,Kyle Muller,,14,27,100,435,4,4,,0,0,,102,55,51,13,2,3,80,36,7.2,3.24,4.59,1.38
407,Matt Osterberg,PHI,19,20,89,391,4,6,,0,0,,101,53,49,13,0,3,53,24,5.36,2.43,4.96,1.4
408,Alex Cornwell,STL,15,22,90,393,5,5,,0,0,,97,49,45,12,0,4,62,26,6.2,2.6,4.5,1.37
409,JP Sears,ATH,27,28,154.2,654,9,10,,0,0,,152,83,77,26,1,10,128,44,7.45,2.56,4.48,1.27
410,Patrick Corbin,,26,26,136.1,621,6,11,,0,0,,163,89,82,23,1,3,107,48,7.07,3.17,5.41,1.55
411,JT Brubaker,NYY,16,17,76.2,332,4,4,,0,1,,76,44,41,13,0,5,71,26,8.33,3.05,4.81,1.33
412,Anthony Veneziano,MIA,17,33,100.2,447,5,6,,0,6,,106,54,50,13,0,6,81,40,7.24,3.57,4.47,1.45
413,Adam Seminaris,SEA,12,21,71.1,315,4,5,,0,0,,74,39,36,9,0,2,54,26,6.82,3.28,4.54,1.4
414,Sean Sullivan,PIT,19,22,99.1,437,4,7,,0,0,,106,56,52,13,0,5,67,35,6.07,3.17,4.71,1.42
415,Ethan Small,SFG,12,27,65.1,287,3,4,,0,1,,62,32,30,7,0,2,62,30,8.55,4.13,4.13,1.41
416,Nolan McLean,NYM,25,25,100.1,450,6,8,,0,0,,98,58,54,12,0,13,81,41,7.27,3.68,4.85,1.39
417,Alan Rangel,PHI,18,21,85,372,4,7,,0,0,,88,52,48,13,0,4,68,30,7.2,3.18,5.08,1.39
418,Jacob Waguespack,TBR,12,21,71,311,4,4,,0,1,,70,37,34,9,0,4,66,28,8.37,3.55,4.31,1.38
419,Trevor Williams,WSN,17,20,85.2,376,4,5,,0,1,,92,48,44,13,0,3,68,29,7.14,3.05,4.62,1.41
420,Adam Kloffenstein,TOR,19,20,96.1,427,5,5,,0,0,,95,52,48,12,0,9,76,40,7.1,3.74,4.49,1.4
421,Max Kranick,NYM,10,36,68,294,3,2,,0,1,,67,36,33,8,1,3,56,23,7.41,3.04,4.37,1.32
422,Spencer Turnbull,,8,15,51.1,221,2,2,,0,0,,47,27,25,6,0,5,48,20,8.42,3.51,4.39,1.31
423,Hurston Waldrep,ATL,20,20,94,420,6,6,,0,1,,94,52,48,13,0,2,85,44,8.14,4.21,4.6,1.47
424,Mike Burrows,PIT,19,21,73.1,314,3,4,,0,1,,71,40,37,10,0,3,60,28,7.37,3.44,4.54,1.35
